machine_id,timestamp,rpm,temperature,vibration,pressure,age,failure
0,2024-01-01 00:18:00,1041.7559690804826,60.89124476358932,0.3288882522558177,5.051523979422269,797,0
0,2024-01-01 00:18:30,1042.2156014026457,61.20867905335313,0.3041701144605456,4.840162899178993,515,1
0,2024-01-01 00:19:00,1023.7371472749164,61.253210537114704,0.2993846698973286,5.068167153740574,744,0
0,2024-01-01 00:19:30,1041.2252645910114,60.04032292990382,0.3102023595383644,5.0013611727780045,115,0
0,2024-01-01 00:20:00,1046.3235162284393,60.84182836683521,0.28460827019779,4.9445419998709665,792,0
0,2024-01-01 00:20:30,1025.0800917580948,61.708160186494986,0.28571701912564096,4.892683097192673,985,0
0,2024-01-01 00:21:00,1048.0626684302958,61.540717354692895,0.27500194883734946,4.901169034962489,758,0
0,2024-01-01 00:21:30,1044.4601014564037,60.296321436456914,0.27866707294572357,5.044025988764367,775,0
0,2024-01-01 00:22:00,1040.8599055267125,61.10281574030193,0.27910389725591134,4.844038149506729,833,0
0,2024-01-01 00:22:30,1027.1650281040727,61.61586680483687,0.3050222387970257,5.007809000579905,304,0
0,2024-01-01 00:23:00,1035.0607623439241,61.56010100985442,0.30323036042230117,4.885562761994271,52,0
0,2024-01-01 00:23:30,1039.9014679086852,61.27541984915031,0.29408556252910206,5.0367751289744325,349,0
0,2024-01-01 00:24:00,1054.593933324567,61.430900253601976,0.3022352575795773,5.036833464531261,669,0
0,2024-01-01 00:24:30,1028.4457255279049,60.02165982564234,0.2848499742822156,5.0762982251217705,473,0
0,2024-01-01 00:25:00,1047.1234220301994,61.45027718003774,0.278112665544128,4.958538440260435,512,0
0,2024-01-01 00:25:30,1039.4118503193204,60.91552891562782,0.30770537662176584,5.216180125248704,703,0
0,2024-01-01 00:26:00,1029.851893700808,61.940130211790574,0.2878811137153654,4.863439139139998,996,0
0,2024-01-01 00:26:30,1036.81773077607,60.887002050649066,0.2971387803406233,4.930786586091442,957,0
0,2024-01-01 00:27:00,1034.8285856284665,60.989372427574224,0.23822404581939782,4.888520514446401,288,0
0,2024-01-01 00:27:30,1040.3598933567966,61.0891647229474,0.30342178565460076,5.06635050439284,324,0
0,2024-01-01 00:28:00,1050.6827057864014,61.094078481608086,0.3272055975170425,5.043717777689346,907,0
0,2024-01-01 00:28:30,1039.2803380280807,62.07606872926729,0.3178967576008904,4.997519369188444,834,0
0,2024-01-01 00:29:00,1034.3906702378742,61.31648756132605,0.2869286309918998,4.9203526135088556,301,1
0,2024-01-01 00:29:30,1049.0402192977515,60.7098965972578,0.30088138672726256,4.9408828845041315,921,0
0,2024-01-01 00:30:00,1034.219645786878,60.609334765866684,0.3445417392822797,4.986091561296695,625,0
0,2024-01-01 00:30:30,1050.575106935378,61.31272874604535,0.29340838539189645,5.077717381749842,393,0
0,2024-01-01 00:31:00,1065.9934389506323,61.86648858023379,0.29419286372908193,5.028288595212346,998,0
0,2024-01-01 00:31:30,1049.4094421345212,61.55840630597833,0.3222868492674952,4.878883972140877,278,0
0,2024-01-01 00:32:00,1060.9555810860045,61.03378999890697,0.32113502050871096,4.958990376582706,176,0
0,2024-01-01 00:32:30,1052.0983281681856,60.96142500251243,0.3039847170843769,5.192530803039295,505,0
0,2024-01-01 00:33:00,1030.5153040045611,60.80069739272618,0.3325693803116976,4.870459155379558,483,0
0,2024-01-01 00:33:30,1045.2483384024595,61.14913487618527,0.31542783098913335,5.157745708181003,842,0
0,2024-01-01 00:34:00,1053.022544664522,60.743005680821405,0.2929393739029236,5.014700739223397,518,0
0,2024-01-01 00:34:30,1044.0382537806993,60.34686242292428,0.27817233536820934,4.998372719278462,647,0
0,2024-01-01 00:35:00,1060.816029883512,60.786948325096695,0.29691359918606475,5.126646569751909,414,0
0,2024-01-01 00:35:30,1064.2151092908105,60.586286074450165,0.29472366068607697,4.873624769495293,125,0
0,2024-01-01 00:36:00,1049.3877860496605,60.88206822016097,0.3173359255845668,4.9083093214814255,0,0
0,2024-01-01 00:36:30,1044.2959645773362,60.31679097127681,0.2942267234167488,4.986739828649229,928,0
0,2024-01-01 00:37:00,1050.490568872071,61.518894854783106,0.3208793032921687,4.996954057476753,401,0
0,2024-01-01 00:37:30,1042.8566149049268,60.54395471672315,0.340338308393424,4.921624408725821,970,0
0,2024-01-01 00:38:00,1071.8335365309558,60.62372523560042,0.2949583765751011,4.932151058336453,89,0
0,2024-01-01 00:38:30,1042.407230625158,60.59069565651978,0.2853418507178924,4.915285463250454,922,0
0,2024-01-01 00:39:00,1030.8700208408561,61.20983050638514,0.323332881991968,5.089793058959319,924,0
0,2024-01-01 00:39:30,1066.8447319709933,60.16378831443126,0.31474892360610945,5.0968093355288575,4,1
0,2024-01-01 00:40:00,1061.773081359288,60.79470828451509,0.27759731570985857,5.128850801207905,853,0
0,2024-01-01 00:40:30,1042.9980276384513,61.0845727012626,0.3186118024729349,5.185002936885687,644,0
0,2024-01-01 00:41:00,1065.0426522952976,61.186214838057786,0.3053563936776293,4.834339413280919,877,0
0,2024-01-01 00:41:30,1041.0801618417913,60.694812919002615,0.3181430490844239,5.044108841164611,33,0
0,2024-01-01 00:42:00,1053.0253002296997,60.65641719374273,0.34220924910945105,5.006664855215878,890,0
0,2024-01-01 00:42:30,1043.9506544080198,62.300621221884924,0.3388415221970815,4.956548085999884,909,0
0,2024-01-01 00:43:00,1045.1079850325166,60.860166114855026,0.27596773847261846,5.140425887477382,858,0
0,2024-01-01 00:43:30,1052.8876489631327,61.890944439880585,0.32754947152982616,4.986097299359356,541,0
0,2024-01-01 00:44:00,1032.0738914633293,61.004191400519105,0.3175191100018042,4.9936571964908065,52,0
0,2024-01-01 00:44:30,1052.6657110203187,60.34648720353725,0.31912020157311416,4.791153547580929,662,0
0,2024-01-01 00:45:00,1037.6798624954386,61.27643128896549,0.323921168117004,4.968822811202588,194,0
0,2024-01-01 00:45:30,1049.2159368429866,61.20938348077642,0.320830839950701,4.945510839286492,465,0
0,2024-01-01 00:46:00,1047.128846208077,60.51558722581459,0.2969546785221168,4.879090685471765,77,0
0,2024-01-01 00:46:30,1041.6711823184103,60.89670443131467,0.34682054651599253,4.9796543477685775,55,0
0,2024-01-01 00:47:00,1056.142352359585,60.723624349774944,0.2923088487406731,5.057826553520356,718,0
0,2024-01-01 00:47:30,1046.9630349997458,61.06237855605652,0.3103792670689031,5.160087293780961,385,0
0,2024-01-01 00:48:00,1052.7478433148237,61.19001296170928,0.3676191973215491,5.112832480977852,273,0
0,2024-01-01 00:48:30,1030.5662874985342,61.136404409623,0.29042739702081843,4.859146400161242,713,0
0,2024-01-01 00:49:00,1030.6555168955815,61.138297906047605,0.29808514419316257,4.790795171579208,393,0
0,2024-01-01 00:49:30,1037.1321565692397,61.03358164478881,0.35211212365953043,5.103807083698275,775,0
0,2024-01-01 00:50:00,1025.3891911276564,61.569229941380236,0.31842219480800893,4.973898827141363,319,0
0,2024-01-01 00:50:30,1031.0539838379398,61.31725451659865,0.2907750104316583,4.954599800825898,842,0
0,2024-01-01 00:51:00,1052.571274592452,61.10863573726267,0.33931713275337083,4.996329012774012,573,0
0,2024-01-01 00:51:30,1064.5685724376217,61.84609933320055,0.3217350288175083,4.928064276604012,325,0
0,2024-01-01 00:52:00,1034.5597194738914,61.35586034230345,0.30709129567691107,5.175584733031887,0,0
0,2024-01-01 00:52:30,1049.5463929202176,60.206039436167686,0.30119314028575456,4.884019234796172,258,0
0,2024-01-01 00:53:00,1034.0428904248045,60.844768308024804,0.322425194134784,4.947854556409477,320,0
0,2024-01-01 00:53:30,1066.0153043040157,60.73508109217034,0.29786589743910497,5.021906116052959,580,0
0,2024-01-01 00:54:00,1043.266465882838,61.08222315593954,0.3117694154958018,5.164360338266946,831,0
0,2024-01-01 00:54:30,1046.3243663032572,61.385935215071186,0.31225852836358114,5.054274582167403,164,0
0,2024-01-01 00:55:00,1043.3225687599436,62.07568907334825,0.31933575809443954,4.974484344526128,88,0
0,2024-01-01 00:55:30,1057.5520534815803,60.839026545218,0.30694426196249214,5.088003994362276,864,0
0,2024-01-01 00:56:00,1023.4132768867858,61.04646003745326,0.2972337530921993,5.090066156359603,973,0
0,2024-01-01 00:56:30,1041.0077845416843,60.273409543897785,0.26479608228166657,4.931582329357102,178,0
0,2024-01-01 00:57:00,1041.3289994839902,60.831216023877865,0.31497220975236156,5.2354164136288315,230,0
0,2024-01-01 00:57:30,1046.9860383879734,61.39945302760578,0.2954934597790436,4.9660798007554305,833,0
0,2024-01-01 00:58:00,1033.1363048637832,61.45383780375369,0.3285385713607076,4.964391439344849,260,0
0,2024-01-01 00:58:30,1050.0657522795805,60.80267144542072,0.3036485912353416,4.9955663019994905,931,0
0,2024-01-01 00:59:00,1027.4826462974731,60.41733125498716,0.26787118465658805,5.158879215456359,814,0
0,2024-01-01 00:59:30,1042.1229390422036,61.146174635576436,0.3211795102306377,4.9157986519436685,682,0
0,2024-01-01 01:00:00,1051.5947952129184,61.33516756985172,0.3085675712082158,5.053813369397851,105,0
0,2024-01-01 01:00:30,1026.7303436077523,60.948474529301905,0.29807950359476987,4.962701208110024,345,0
0,2024-01-01 01:01:00,1032.8289990396056,61.5874790330739,0.2712727760530787,5.162787716330487,968,0
0,2024-01-01 01:01:30,1037.6636896694752,60.72534643410423,0.2872922285018029,5.034521807624703,243,0
0,2024-01-01 01:02:00,1028.4199171758216,61.35478751273528,0.331487705112832,4.928117999265993,528,0
0,2024-01-01 01:02:30,1034.6404882571762,60.27599538540384,0.32735812847404183,4.94017289135071,661,0
0,2024-01-01 01:03:00,1029.900621701265,60.298682037343454,0.3063406120202825,5.052943410902201,147,0
0,2024-01-01 01:03:30,1054.0314095549336,61.070792565808944,0.30785796110391783,5.0075651785756765,890,0
0,2024-01-01 01:04:00,1022.987500423354,59.97928006187184,0.27939659273482925,5.156470824739491,143,0
0,2024-01-01 01:04:30,1040.512568068184,59.711794380708085,0.26698305415586887,4.8857971788691685,677,0
0,2024-01-01 01:05:00,1022.7886906730881,60.68370128085902,0.3112087030264483,4.991372260716382,777,0
0,2024-01-01 01:05:30,1013.8073236659337,61.91787277531492,0.3281700902433703,5.136801665771379,832,0
0,2024-01-01 01:06:00,1016.3359086410914,60.729849414208104,0.36130102982587103,5.024402862609618,760,0
0,2024-01-01 01:06:30,1028.1643384407234,60.51535636459602,0.30324743331196646,4.986413139545766,95,0
0,2024-01-01 01:07:00,1034.7667854212057,61.252264826699495,0.30509890319628163,4.903390706339019,822,0
0,2024-01-01 01:07:30,1024.6303242341128,60.41665768572115,0.3294126775754554,4.990439849802592,814,0
0,2024-01-01 01:08:00,1030.5117301065975,60.78860289319024,0.30462240416644565,4.9990113711641575,531,0
0,2024-01-01 01:08:30,1032.0111863102186,59.95748486557197,0.27637360044508824,4.953943932454691,499,0
0,2024-01-01 01:09:00,1015.0696286947856,61.171257599832416,0.31732114518917054,5.012012402536342,726,0
0,2024-01-01 01:09:30,1014.0520951429186,61.014140534902495,0.3179292879433753,4.836841117906975,236,0
0,2024-01-01 01:10:00,1022.9233056049985,60.442615794321085,0.290976356909036,4.985299550554649,28,0
0,2024-01-01 01:10:30,999.5079683510894,61.31871513872791,0.3520212429150979,5.078960402263423,377,0
0,2024-01-01 01:11:00,1005.864068482917,60.58804394542007,0.29377177486176026,5.091289701767365,748,0
0,2024-01-01 01:11:30,995.4855539775128,60.403145050671476,0.2993507033260187,5.00908168396421,821,0
0,2024-01-01 01:12:00,1014.7986351278263,60.665309757255386,0.29951114788146666,4.8654174034605004,295,0
0,2024-01-01 01:12:30,1014.2673386067341,61.25921832116973,0.3224077277882552,5.018972860255156,54,0
0,2024-01-01 01:13:00,1011.9423886807331,61.132640122467535,0.3235385082058889,4.853342776875193,490,0
0,2024-01-01 01:13:30,1005.2102733381256,62.19240895437876,0.2857815189814125,4.871914576700408,640,0
0,2024-01-01 01:14:00,1002.7601428168339,61.949446627247816,0.3250095141045453,4.948138795686317,228,1
0,2024-01-01 01:14:30,1004.9666595815746,60.71381598263652,0.3238023660838795,5.104944971778511,496,0
0,2024-01-01 01:15:00,1017.7016871832604,61.103105889796204,0.32649862461361623,5.0653325491493435,726,0
0,2024-01-01 01:15:30,1006.4620797106357,61.04901016913545,0.3151102071138282,5.076438497288377,570,0
0,2024-01-01 01:16:00,1009.367081507156,61.147207656802806,0.3147767852467357,4.874837740843792,249,0
0,2024-01-01 01:16:30,1007.6503700263856,60.74975199440295,0.30504132217944013,4.986622028524096,826,0
0,2024-01-01 01:17:00,1014.3683802468471,61.00319671069824,0.29911980319420667,5.090185479877284,489,0
0,2024-01-01 01:17:30,989.3383432721313,61.75043772473332,0.2908300574799968,5.275225777599184,130,0
0,2024-01-01 01:18:00,1013.63711004204,60.59612174092422,0.30371455043682927,4.956566448378209,496,0
0,2024-01-01 01:18:30,1012.3812457803957,61.46145881574882,0.2540079733795388,5.072994092898122,107,0
0,2024-01-01 01:19:00,1006.2136805554018,61.06693479490928,0.33091709981924994,4.931196799730593,476,1
0,2024-01-01 01:19:30,1024.057151207082,60.718233614744165,0.29240474203918737,4.84691680360737,925,0
0,2024-01-01 01:20:00,1012.8770142859281,60.7819769725979,0.29706996213331677,4.970366538775863,141,0
0,2024-01-01 01:20:30,1000.6292831494533,61.415409023068115,0.2731765680551211,5.0617154934419695,948,0
0,2024-01-01 01:21:00,975.750787301669,60.4396698773728,0.28313954353302356,5.0658268821083565,804,0
0,2024-01-01 01:21:30,992.436226673943,60.63054828323261,0.3503174088102491,4.930693167905419,152,0
0,2024-01-01 01:22:00,991.6098150388515,60.71360191936292,0.29419512762743216,5.056339055536693,242,0
0,2024-01-01 01:22:30,985.7353154503245,60.777773079944254,0.29089147781821834,4.940594808709452,258,0
0,2024-01-01 01:23:00,996.2796072878247,61.640320486793826,0.30495235993666325,4.845702540417939,19,0
0,2024-01-01 01:23:30,986.4105986695008,60.45639737000692,0.31864563626541,5.100093818500428,215,0
0,2024-01-01 01:24:00,1011.5229928504758,60.71016122473467,0.257562035910775,4.906969994749555,634,0
0,2024-01-01 01:24:30,991.0508878724042,61.210301883570686,0.315438480448344,5.195406935656584,954,0
0,2024-01-01 01:25:00,984.8683776766114,61.09407600698061,0.3131275825086796,4.997867641765446,687,0
0,2024-01-01 01:25:30,951.450678196243,60.60783302515852,0.3261054515922077,5.027901832430391,567,0
0,2024-01-01 01:26:00,996.3372230731276,61.10915582830509,0.30507594475415717,5.166344857517718,335,0
0,2024-01-01 01:26:30,992.552103856825,61.29643301356115,0.32324783669497725,5.10978379523594,190,0
0,2024-01-01 01:27:00,985.3492688009818,60.96337704310893,0.3011174882903558,5.048119198326911,30,0
0,2024-01-01 01:27:30,978.7576049295461,60.62584810972653,0.2882442786096111,5.0416870949200945,355,0
0,2024-01-01 01:28:00,973.4201928738462,61.47366753427779,0.3152196864441582,4.802634471328988,359,0
0,2024-01-01 01:28:30,987.0572959143243,62.1240668913146,0.29619473811054325,5.013521902422479,413,1
0,2024-01-01 01:29:00,991.5485890149321,60.924161719400686,0.2788688040675251,4.951456398682233,36,0
0,2024-01-01 01:29:30,980.530559824726,61.2464880263103,0.29911998161298997,4.95063947520152,16,0
0,2024-01-01 01:30:00,975.5340711662358,61.96552370760986,0.291427317054274,5.181969156227032,762,0
0,2024-01-01 01:30:30,992.6369445508934,61.00912952327709,0.29240265569691776,5.178809817685614,429,0
0,2024-01-01 01:31:00,976.9881604193298,61.62484062015219,0.2930369541113622,5.078232981857318,799,0
0,2024-01-01 01:31:30,986.4436632484262,61.69702993796024,0.29985341654131425,4.875679282446894,20,0
0,2024-01-01 01:32:00,970.924651152836,61.81623219409324,0.2824086708631228,4.873117262812861,933,0
0,2024-01-01 01:32:30,960.9927987126708,61.76337436820786,0.3035577883983598,5.10188193142414,583,0
0,2024-01-01 01:33:00,971.0788926878498,60.44803111149389,0.29827415829361115,4.992408506834061,348,0
0,2024-01-01 01:33:30,984.3256534698569,61.286909165374865,0.28555386987345777,4.985051294726439,272,0
0,2024-01-01 01:34:00,974.6681574618298,60.25119558038015,0.29518774720746477,4.943563961918274,725,0
0,2024-01-01 01:34:30,978.610574299499,60.7145905971145,0.29824165983329765,4.801049107493145,71,0
0,2024-01-01 01:35:00,960.0368854088648,61.85014432291714,0.3319657012843091,5.064236737290416,101,0
0,2024-01-01 01:35:30,978.0207898813322,61.4635860749226,0.30168526185274985,4.994838655580542,309,0
0,2024-01-01 01:36:00,973.0989506839442,61.93122312491941,0.29110341634317505,4.993919144758852,972,0
0,2024-01-01 01:36:30,962.3795947717279,61.57779929624693,0.3217323638857913,4.892375889767125,142,0
0,2024-01-01 01:37:00,980.338007748682,61.50237589817996,0.3107211512827512,4.92568267343113,369,0
0,2024-01-01 01:37:30,967.07417211899,61.300936470400195,0.32030225328405904,5.12132286567423,382,0
0,2024-01-01 01:38:00,966.0380192256143,61.51476161756129,0.3063639706275333,5.122423559952071,514,0
0,2024-01-01 01:38:30,961.968597015866,60.4322373685074,0.323676713634514,5.147625828604863,523,0
0,2024-01-01 01:39:00,960.2936088760918,61.25138317698751,0.32143829350680475,4.933738088079888,694,0
0,2024-01-01 01:39:30,949.7088329510351,61.63832145050537,0.30145744607120134,5.3007527752486645,923,0
0,2024-01-01 01:40:00,957.1373180726623,61.14469066255394,0.3332988633554907,4.980535941801166,158,0
0,2024-01-01 01:40:30,965.349283036538,61.554352831320884,0.32913449864600103,5.068704051663801,955,1
0,2024-01-01 01:41:00,963.1277228242672,61.56201711690468,0.3454708714765515,4.946305891911414,511,0
0,2024-01-01 01:41:30,973.4376481444558,61.25789997192078,0.29411283197879384,4.8562125125305595,642,0
0,2024-01-01 01:42:00,973.4371474996274,61.42653278644878,0.31994468966910206,4.9242963153715475,751,0
0,2024-01-01 01:42:30,945.2302935819527,61.75995221631031,0.2597005281702952,5.031072948304753,933,0
0,2024-01-01 01:43:00,963.9555428653758,60.85225650752021,0.3272667227446192,4.708737473761042,984,0
0,2024-01-01 01:43:30,960.6516979052672,60.68051823130203,0.2942399717712413,4.8313616560170445,162,0
0,2024-01-01 01:44:00,968.5135344560383,60.68304552190077,0.2804392182191475,4.967150560375747,706,0
0,2024-01-01 01:44:30,951.0071228335427,60.060746424493026,0.2936090414874303,5.037224950968322,132,0
0,2024-01-01 01:45:00,971.4288092856636,61.461699645411656,0.3041234505630823,4.960318860288197,120,0
0,2024-01-01 01:45:30,960.9778556644793,59.959394575148416,0.32494641952781234,5.092720127052314,823,0
0,2024-01-01 01:46:00,952.4427249515411,61.22593842357017,0.30393140557949616,4.941051806645739,641,0
0,2024-01-01 01:46:30,942.6563130612707,61.350436683975936,0.3139190830547767,4.907156306064842,11,0
0,2024-01-01 01:47:00,963.7649137162045,61.2087890655533,0.32965999252334055,4.707461569363418,177,0
0,2024-01-01 01:47:30,943.536065913877,61.08117613285273,0.31054853610071304,5.00962785916346,7,0
0,2024-01-01 01:48:00,956.5657835897898,60.70964071038886,0.3302812144250402,4.981660612975254,85,0
0,2024-01-01 01:48:30,952.3985186809772,61.02132038235991,0.32171784090578004,4.946859707043136,302,0
0,2024-01-01 01:49:00,964.1277164853244,61.627948656183726,0.32063775287812013,4.884745220216942,52,0
0,2024-01-01 01:49:30,934.2273208116442,61.50587727157644,0.314216882443984,4.888381882098286,574,0
0,2024-01-01 01:50:00,962.4713220383044,60.907663104481216,0.3136809588941044,5.143562411898886,488,0
0,2024-01-01 01:50:30,964.3540006818031,61.38067356457779,0.30413959092825993,5.077325380415842,481,0
0,2024-01-01 01:51:00,948.8678184377343,61.72110998629008,0.3028754212148749,5.013600005615811,821,0
0,2024-01-01 01:51:30,962.6766713138938,60.30193433138862,0.3288250025521542,5.204373845934315,914,0
0,2024-01-01 01:52:00,935.816780160581,60.880876109488085,0.2790625301700289,4.941932652337851,985,0
0,2024-01-01 01:52:30,955.634447082575,60.50782850458162,0.30453298991468825,5.164559861011124,84,0
0,2024-01-01 01:53:00,925.9284301966885,62.177487225418844,0.2762621374477395,4.838457578737081,292,0
0,2024-01-01 01:53:30,926.5765932726821,60.76514409121667,0.33614604470223225,5.0359838831554615,363,0
0,2024-01-01 01:54:00,948.0525805230338,61.22741460628195,0.2995178075226485,5.059242236307527,801,0
0,2024-01-01 01:54:30,955.0545006286287,62.204568576528544,0.3134175958943335,5.025073849011928,155,0
0,2024-01-01 01:55:00,959.4986158783499,60.24546326481971,0.28288955030627666,5.098910166386352,643,0
0,2024-01-01 01:55:30,939.6268478529169,61.061961299579025,0.30902359392249634,5.044747125701589,158,0
0,2024-01-01 01:56:00,951.7357089850839,60.56142585380707,0.33018545954379397,4.9981684796166785,384,0
0,2024-01-01 01:56:30,940.0509166539784,61.06393320966014,0.35300474095546835,5.0473926904320106,25,0
0,2024-01-01 01:57:00,936.0001711406389,61.90413991726939,0.2771013725601303,4.937185443606948,292,0
0,2024-01-01 01:57:30,956.9308303817371,61.25777329176105,0.3224995708269185,5.0638280843742125,914,0
0,2024-01-01 01:58:00,972.2284044748495,60.40973837226741,0.3124040900429343,4.933713283342128,225,0
0,2024-01-01 01:58:30,936.900656717649,61.100417204344154,0.2806927545437164,4.933537247553669,454,0
0,2024-01-01 01:59:00,944.4817416754009,60.34303056541077,0.3002885818628148,5.265831636726842,769,0
0,2024-01-01 01:59:30,966.8370300828238,61.4890345582237,0.26483219965068355,4.810746074089657,936,0
0,2024-01-01 02:00:00,953.2186230481678,60.76012729020598,0.2699244053792112,5.064773085837827,35,0
0,2024-01-01 02:00:30,939.2814311941696,60.67118177331302,0.29088839845425524,4.9889426457274455,560,0
0,2024-01-01 02:01:00,945.1974239410875,61.12917166422216,0.2759895673803795,5.091333544174928,711,0
0,2024-01-01 02:01:30,930.6063805345669,61.213108628524864,0.3277677019826356,4.888181526562864,726,0
0,2024-01-01 02:02:00,931.189508883428,60.711235610344836,0.28706929841801937,5.025480322769517,452,0
0,2024-01-01 02:02:30,940.9704454824063,61.34002333357259,0.28565724605357967,5.017631392747379,632,0
0,2024-01-01 02:03:00,950.8735045094988,61.21673582291623,0.2861097539909739,4.981429268276341,626,0
0,2024-01-01 02:03:30,963.4205645071514,61.095398440608385,0.35120300127782694,5.049098614535276,977,0
0,2024-01-01 02:04:00,954.5054871283813,61.52511079339035,0.28051678393192425,5.0123471568472535,508,0
0,2024-01-01 02:04:30,941.0737885325674,60.578877931298095,0.2916742323650985,4.986044290991512,986,0
0,2024-01-01 02:05:00,965.1545172112216,61.04293386540859,0.31011806964712507,5.000350651971576,465,0
0,2024-01-01 02:05:30,952.2863093495827,61.44219523915398,0.30838612533285625,5.000109694725738,802,0
0,2024-01-01 02:06:00,970.4014362617497,61.15267761768253,0.30002154007754983,4.964984232485988,525,0
0,2024-01-01 02:06:30,941.1114115336479,60.84562888507741,0.2870140967491191,5.141271902564355,787,0
0,2024-01-01 02:07:00,954.5728739062816,61.37645702625983,0.2688507119460106,4.988085732343859,94,0
0,2024-01-01 02:07:30,967.6113413737866,61.300217645067974,0.3089155592255377,4.87864825123546,936,0
0,2024-01-01 02:08:00,946.1010870542099,61.19667005725677,0.32818134403665916,4.670885517391335,78,0
0,2024-01-01 02:08:30,959.5796241500295,61.04747112626421,0.2735516478137072,4.944947508976501,845,0
0,2024-01-01 02:09:00,962.1834854333125,60.79057660848796,0.2768787328657364,5.135092234616118,286,0
0,2024-01-01 02:09:30,953.2331873192862,61.764993591531805,0.31335738754386266,4.975564525975431,456,0
0,2024-01-01 02:10:00,948.7360033649733,61.446433688010885,0.3216966044816527,4.9168311992133535,608,0
0,2024-01-01 02:10:30,940.9616006397042,61.47499127326445,0.3210204197641578,5.2377213379778915,230,0
0,2024-01-01 02:11:00,952.474061558756,61.68188043914989,0.28583612821638354,5.14315028522579,154,0
0,2024-01-01 02:11:30,962.7260884003207,61.39748421651512,0.2999813952673349,4.749240452335047,245,0
0,2024-01-01 02:12:00,975.3330291276145,61.41447797354246,0.3208353874539873,4.888699148544305,12,1
